Adx,Adxr,Aroonosc,Bop,Cci,Close,Cmo,Date,Dx,High,Low,Minus_di,Minus_dm,Mom,Open,Plus_di,Plus_dm,Roc,Rocp,Rocr,Rocr100,Rsi,Trix,Volume,Willr
,,,0.6340260569632712,,2887.889893,,2018-09-11,,2892.52002,2866.780029,,,,2871.570068,,,,,,,,,2899660000,
,,,0.040769255514147666,,2888.919922,,2018-09-12,,2894.649902,2879.199951,,,,2888.290039,,,,,,,,,3264930000,
,,,0.7068226906215391,,2904.179932,,2018-09-13,,2906.76001,2896.389893,,,,2896.850098,,,,,,,,,3254930000,
,,,-0.11172384357606344,,2904.97998,,2018-09-14,,2908.300049,2895.77002,,,,2906.3798829999996,,,,,,,,,3149800000,
,,,-0.8128738306510704,,2888.800049,,2018-09-17,,2904.649902,2886.159912,,,,2903.830078,,,,,,,,,2947760000,
,,,0.6542948670659847,,2904.310059,,2018-09-18,,2911.169922,2890.429932,,,,2890.73999,,,,,,,,,3074610000,
,,,0.1580616903506143,,2907.949951,,2018-09-19,,2912.360107,2903.820068,,,,2906.600098,,,,,,,,,3280020000,
,,,0.7312521263174059,,2930.75,,2018-09-20,,2934.800049,2919.72998,,,,2919.72998,,,,,,,,,3337730000,
,,,-0.513781752713163,,2929.669922,,2018-09-21,,2940.909912,2927.110107,,,,2936.76001,,,,,,,,,5607610000,
,,,-0.22042353171402665,,2919.3701170000004,,2018-09-24,,2923.790039,2912.6298829999996,,,,2921.830078,,,,,,,,,3372210000,
,,,-0.6038966829268381,,2915.560059,,2018-09-25,,2923.949951,2913.699951,,,,2921.75,,,,,,,,,3285480000,
,,,-0.39505056230432206,,2905.969971,,2018-09-26,,2931.149902,2903.280029,,,,2916.97998,,,,,,,,,3388620000,
,,,0.1309250370655542,,2914.0,,2018-09-27,,2927.219971,2909.27002,,,,2911.649902,,,,,,,,,3060850000,
,,,0.3031421495685122,,2913.97998,,2018-09-28,,2920.530029,2907.5,,,,2910.030029,,,,,,,,,3432300000,
,,,-0.0887696057894527,,2924.590088,,2018-10-01,,2937.060059,2917.909912,,,,2926.290039,,,,,,,,,3364190000,
,,,-0.030715600791875658,,2923.429932,,2018-10-02,,2931.419922,2919.3701170000004,,,,2923.800049,,,,,,,,,3401880000,
,,,-0.334050324324331,,2925.51001,,2018-10-03,,2939.860107,2921.360107,,,,2931.689941,,,,,,,,,3598710000,
