Adx,Adxr,Aroonosc,Bop,Cci,Close,Cmo,Date,Dx,High,Low,Minus_di,Minus_dm,Mom,Open,Plus_di,Plus_dm,Roc,Rocp,Rocr,Rocr100,Rsi,Trix,Volume,Willr
,,,0.6411403473709,,2706.389893,,2018-04-17,,2713.340088,2692.050049,,,,2692.73999,,,,,,,,,3234360000,
,,,-0.10607522726916153,,2708.639893,,2018-04-18,,2717.48999,2703.6298829999996,,,,2710.110107,,,,,,,,,3383410000,
,,,-0.383474578497084,,2693.1298829999996,,2018-04-19,,2702.840088,2681.899902,,,,2701.159912,,,,,,,,,3349370000,
,,,-0.6726755974842179,,2670.139893,,2018-04-20,,2693.939941,2660.610107,,,,2692.560059,,,,,,,,,3388590000,
,,,-0.20546196063332334,,2670.290039,,2018-04-23,,2682.860107,2657.98999,,,,2675.399902,,,,,,,,,3017480000,
,,,-0.6981730826708235,,2634.560059,,2018-04-24,,2683.550049,2617.320068,,,,2680.800049,,,,,,,,,3706740000,
,,,0.1372958186770184,,2639.399902,,2018-04-25,,2645.300049,2612.669922,,,,2634.919922,,,,,,,,,3499440000,
,,,0.5214871602617014,,2666.939941,,2018-04-26,,2676.47998,2647.159912,,,,2651.649902,,,,,,,,,3665720000,
,,,-0.30316424872115844,,2669.909912,,2018-04-27,,2677.350098,2659.01001,,,,2675.469971,,,,,,,,,3219030000,
,,,-0.9893736384971522,,2648.050049,,2018-04-30,,2682.8701170000004,2648.040039,,,,2682.51001,,,,,,,,,3734530000,
,,,0.3965185926320153,,2654.800049,,2018-05-01,,2655.27002,2625.409912,,,,2642.959961,,,,,,,,,3559850000,
,,,-0.6366116668653781,,2635.669922,,2018-05-02,,2660.8701170000004,2631.699951,,,,2654.23999,,,,,,,,,4010770000,
,,,0.03880316773070783,,2629.72998,,2018-05-03,,2637.139893,2594.6201170000004,,,,2628.080078,,,,,,,,,3851470000,
,,,0.7547216982943885,,2663.419922,,2018-05-04,,2670.929932,2615.320068,,,,2621.449951,,,,,,,,,3327220000,
,,,-0.4134125591610824,,2672.6298829999996,,2018-05-07,,2683.350098,2664.699951,,,,2680.340088,,,,,,,,,3237960000,
,,,0.07851945330345243,,2671.919922,,2018-05-08,,2676.340088,2655.199951,,,,2670.26001,,,,,,,,,3717570000,
,,,0.72502137568319,,2697.790039,,2018-05-09,,2701.27002,2674.139893,,,,2678.1201170000004,,,,,,,,,3909500000,
,,,0.8368099720408887,,2723.070068,,2018-05-10,,2726.110107,2704.540039,,,,2705.02002,,,,,,,,,3333050000,
,,,0.32576049197684687,,2727.719971,,2018-05-11,,2732.860107,2717.449951,,,,2722.699951,,,,,,,,,2862700000,
,,,-0.5015047690255419,,2730.1298829999996,,2018-05-14,,2742.100098,2725.469971,,,,2738.469971,,,,,,,,,2972660000,
,,,-0.4280612506726508,,2711.449951,,2018-05-15,,2718.590088,2701.909912,,,,2718.590088,,,,,,,,,3290680000,
,,,0.6311602602884395,,2722.459961,,2018-05-16,,2727.76001,2712.169922,,,,2712.6201170000004,,,,,,,,,3202670000,
